XID,Project Name,City,Magicbricks.com Link
r376632,Dreamland Harnarain Aeropolis,Varanasi,https://www.magicbricks.com/harnarain-aeropolis-pindra-varanasi-pdpid-4d4235333038313331
r431285,Ayansh Prime 24,Jaipur,https://www.magicbricks.com/ayansh-prime-24-mansarovar-jaipur-pdpid-4d4235343233353835
r423306,Kochar Gagan,Chennai West,https://www.magicbricks.com/kochar-gagan-porur-chennai-pdpid-4d4235343231383433
r432549,TREVOC Royal Residences,Gurgaon,https://www.magicbricks.com/trevoc-royal-residences-sector-56-gurgaon-pdpid-4d4235343233353435
r426150,Vaswani Starlight,Bangalore East,https://www.magicbricks.com/vaswani-starlight-whitefield-bangalore-pdpid-4d4235343230343035
r414631,Pavani Felicity,Hyderabad,https://www.magicbricks.com/sai-sravanthi-pavani-felicity-nizampet-hyderabad-pdpid-4d4235333836303237
r425392,Realmark Amora,Kolkata South,https://www.magicbricks.com/amora-tollygunge-kolkata-pdpid-4d4235343230373437
r422115,Vaibhavis Vihaan Shikhara,Hyderabad,https://www.magicbricks.com/vaibhavis-vihaan-shikhara-tellapur-hyderabad-pdpid-4d4235343139373735
r400934,Visions Arsha,Hyderabad,https://www.magicbricks.com/visions-arsha-tellapur-hyderabad-pdpid-4d4235333535343737
r381526,Sapnil Residency BT Road,Kolkata North,https://www.magicbricks.com/sapnil-residency-bonhooghly-kolkata-pdpid-4d4235303236323239
r434125,Ananya Township,Coimbatore,https://www.magicbricks.com/abi-ananya-township-karamadai-coimbatore-pdpid-4d4235343233383933
r287429,Shri Ji Awas Woods Residency,Gwalior,https://www.magicbricks.com/shri-ji-awas-woods-residency-sirol-gwalior-pdpid-4d4235333238393333
r390200,Antonia The Sky Villa,Nasik,https://www.magicbricks.com/antonia-the-sky-villa-govind-nagar-nashik-pdpid-4d4235333838303037
r4872,Pace Anusa,Chennai South,https://www.magicbricks.com/pace-anusa-tambaram-west-tambaram-chennai-pdpid-4d4235303335383631
r433274,Signature Global Daxin Vistas,Gurgaon,https://www.magicbricks.com/signature-global-daxin-vistas-sohna-gurgaon-pdpid-4d4235343233353933
r412714,Regalia Krishna Kunj Central Courtyard,Hyderabad,https://www.magicbricks.com/regalia-krishna-kunj-central-courtyard-quthbullapur-hyderabad-pdpid-4d4235343136363639
r348973,Peninsula Parkelite Phase 3,Bangalore East,https://www.magicbricks.com/peninsula-park-elite-phase-3-sarjapur-bangalore-pdpid-4d4235343232353133
r403842,Adani Samsara Avasa,Gurgaon,https://www.magicbricks.com/adani-samsara-avasa-sector-63-gurgaon-pdpid-4d4235343035303531
r415958,JRC Sanzio,Bangalore East,https://www.magicbricks.com/jrc-sanzio-sarjapur-bangalore-pdpid-4d4235343232373231
r433575,Royal Castle,Chennai South,https://www.magicbricks.com/amarprakash-the-royal-castle-chromepet-chennai-pdpid-4d4235303238393333
r419768,Shantam Nest,Vadodara,https://www.magicbricks.com/shantam-tarsali-vadodara-pdpid-4d4235313233363437
r427641,64 Hills,Pune West,https://www.magicbricks.com/manisha-constructions-64-hills-bavdhan-pune-pdpid-4d4235343232393533
r424094,Dragon Age Nottingham Homz,Lucknow,https://www.magicbricks.com/nottingham-homz-kishan-path-lucknow-pdpid-4d4235343139333439
r409651,ORO Constella,Lucknow,https://www.magicbricks.com/oro-constella-sushant-golf-city-lucknow-pdpid-4d4235333932323937
r395792,APR Praveens Golden Leaf,Hyderabad,https://www.magicbricks.com/apr-praveens-golden-leaf-turkayamjal-hyderabad-pdpid-4d4235343038373839
r428688,Central Park Flower Valley Bignonia Towers,Gurgaon,https://www.magicbricks.com/central-park-bignonia-towers-sohna-sector-32-gurgaon-pdpid-4d4235343231353135
r368250,Vaibhav Upavan,Bangalore North,https://www.magicbricks.com/vaibhav-upavan-phase-1-h-cross-bangalore-pdpid-4d4235313933303835
r319819,Shapoorji Pallonji Joyville Gurugram,Gurgaon,https://www.magicbricks.com/shapoorji-pallonji-joyville-sector-102-gurgaon-pdpid-4d4235313139383533
r416927,Tulsi Paradise,Ahmedabad North,https://www.magicbricks.com/tulsi-paradise-motera-ahmedabad-pdpid-4d4235343230323435
r69896,Madhu Park Ville,Hyderabad,https://www.magicbricks.com/madhu-park-ville-tellapur-hyderabad-pdpid-4d4235313839383339
r257873,Trimurtys Arabella,Jaipur,https://www.magicbricks.com/trimurtys-arabella-bani-park-jaipur-pdpid-4d4235323137333331
r429830,The Nest Accolade,Chennai South,https://www.magicbricks.com/nest-accolade-kolapakkam-chennai-pdpid-4d4235343230383631
r414944,Teja Fortune Heights,Hyderabad,https://www.magicbricks.com/teja-fortune-heights-patancheru-hyderabad-pdpid-4d4235343138393035
r438048,Prateek Grand Begonia,Ghaziabad,https://www.magicbricks.com/prateek-grand-begonia-siddhartha-vihar-ghaziabad-pdpid-4d4235343234323437
r425268,Godrej Jardinia,Noida,https://www.magicbricks.com/godrej-jardinia-sector-146-noida-pdpid-4d4235343230363139
r428434,Premier JJS Sakthi Nagar,Chennai West,https://www.magicbricks.com/jjs-sakthi-nagar-sriperumbudur-chennai-pdpid-4d4235343231313331
r414400,Sunshine Green Meadows,Hyderabad,https://www.magicbricks.com/sunshine-green-meadows-bachupally-hyderabad-pdpid-4d4235333333303933
r385320,Glentree Pharma County,Hyderabad,https://www.magicbricks.com/glentree-pharma-county-ii-nandiwanaparthy-hyderabad-pdpid-4d4235343231353133
r384372,Shantam Highland,Vadodara,https://www.magicbricks.com/shantam-highland-tarsali-vadodara-pdpid-4d4235333235313435
r25134,Shapoorji Pallonji Parkwest,Bangalore West,https://www.magicbricks.com/shapoorji-pallonji-parkwest-binny-pete-bangalore-pdpid-4d4235303238393335
r412175,Freedom Tower,Surat,https://www.magicbricks.com/freedom-tower-vesu-surat-pdpid-4d4235343136353139
r376817,Kedias The Kothi,Jaipur,https://www.magicbricks.com/kedias-the-kothi-sirsi-road-jaipur-pdpid-4d4235323936303539
r403945,Irish Platinum,Greater Noida,https://www.magicbricks.com/irish-platinum-vaidpura-greater-noida-pdpid-4d4235343230373431
r43270,Skyline Speedway Avenue,Greater Noida,https://www.magicbricks.com/skyline-speedway-avenue-yamuna-expressway-greater-noida-pdpid-4d4235303239363636
r424016,Karamchand Greens,Nagpur,https://www.magicbricks.com/karamchand-greens-mouza-sondapar-nagpur-pdpid-4d4235343139353037
r263711,Shriram Grand City,Hooghly,https://www.magicbricks.com/shriram-grand-city-uttarpara-kolkata-pdpid-4d4235303930393139
r430209,Casagrand Laurels,Chennai South,https://www.magicbricks.com/casagrand-laurels-thazhambur-chennai-pdpid-4d4235343138383735
r429469,Sameera Mahalakshmi Nagar,Chennai North,https://www.magicbricks.com/sameera-mahalakshmi-nagar-red-hills-chennai-pdpid-4d4235343232333133
r379727,Gothic Pentagon Clouds,Hyderabad,https://www.magicbricks.com/gothic-pentagon-clouds-bachupally-hyderabad-pdpid-4d4235323933343135
r375918,Aparna Sarovar Zicon,Hyderabad,https://www.magicbricks.com/aparna-sarovar-zicon-nallagandla-hyderabad-pdpid-4d4235323530393533
r377288,Mahaadeva My Fortune,Bangalore South,https://www.magicbricks.com/my-fortune-apartment-electronics-city-phase-1-bangalore-pdpid-4d4235333138323133
r436236,Samruddhi heights,Nagpur,https://www.magicbricks.com/samruddhi-heights-somalwada-nagpur-pdpid-4d4235343236303633
r151135,Sapphire Smart Homes,Ghaziabad,https://www.magicbricks.com/ruchira-sapphire-smart-homes-nh-24-ghaziabad-pdpid-4d4235303832353931
r32486,Signia Isles,Western Mumbai,https://www.magicbricks.com/sunteck-signia-isles-bandra-kurla-complex-mumbai-pdpid-4d4235303832373539
r347175,Sri Krishna Vilas,Varanasi,https://www.magicbricks.com/sri-krishna-vilas-by-shreemaa-infrarealty-pvt.-ltd.-lahartara-varanasi-pdpid-4d4235323439333333
r413888,Kedia Umang,Jaipur,https://www.magicbricks.com/kedias-umang-sirsi-road-jaipur-pdpid-4d4235343136363331
r380922,Silpas Kalpavriksha,Hyderabad,https://www.magicbricks.com/shanta-silpas-kalpavriksha-bahadurpally-hyderabad-pdpid-4d4235333234343239
r402610,M3M Antalya Hills,Gurgaon,https://www.magicbricks.com/m3m-antalya-hills-phase-i-sector-79-gurgaon-pdpid-4d4235333930323531
r1676,SVP Gulmohur Garden,Ghaziabad,https://www.magicbricks.com/svp-gulmohur-garden-raj-nagar-extension-ghaziabad-pdpid-4d4235303030313632
r5360,BPTP Terra,Gurgaon,https://www.magicbricks.com/bptp-terra-sector-37d-gurgaon-pdpid-4d4235303233313832
r24550,Panchsheel Wellington,Ghaziabad,https://www.magicbricks.com/panchsheel-wellington-crossings-republik-ghaziabad-pdpid-4d4235303139383131
r337611,Unitevision Kissan Green Paradise,Lucknow,https://www.magicbricks.com/unitevision-kissan-green-paradise-kishan-path-lucknow-pdpid-4d4235313235393433
r345171,Raj Enclave,North Goa,https://www.magicbricks.com/raj-enclave-mapusa-goa-pdpid-4d4235313433363737
r376821,ATS Kingston Heath,Noida,https://www.magicbricks.com/ats-kingston-heath-sector-150-noida-pdpid-4d4235323532363433
r437325,Sattva Forest Ridge,Bangalore South,https://www.magicbricks.com/sattva-forest-ridge-jp-nagar-9th-phase-bangalore-pdpid-4d4235343236313533
r419159,JB Polaris,Bhubaneswar,https://www.magicbricks.com/jb-polaris-tamando-bhubaneswar-pdpid-4d4235343137393735
r171423,Springville Greens,Bhubaneswar,https://www.magicbricks.com/springville-greens-llp-phase-ii-tamando-bhubaneswar-pdpid-4d4235323636333239
r413683,Honer Signatis,Hyderabad,https://www.magicbricks.com/honer-signatis-kukatpally-hyderabad-pdpid-4d4235343136363637
R153,KLJ Greens,Faridabad,https://www.magicbricks.com/klj-greens-sector-77-faridabad-pdpid-4d4235303238383537
R216,Amit Bloomfield,Pune West,https://www.magicbricks.com/amits-bloomfield-phase-lll-j-and-k-building-ambegaon-pune-pdpid-4d4235303233393030
R766,K Raheja Vivarea,Bangalore South,https://www.magicbricks.com/raheja-vivarea-koramangala-bangalore-pdpid-4d4235303037373232
R1020,Rivali Park,Western Mumbai,https://www.magicbricks.com/rivali-park-borivali-east-mumbai-pdpid-4d4235303232333030
R1184,Rumah Bali,Thane,https://www.magicbricks.com/puraniks-rumah-bali-ghodbunder-road-thane-pdpid-4d4235303731303935
R1239,BPTP Parklands Pride,Faridabad,https://www.magicbricks.com/bptp-pride-sector-77-faridabad-pdpid-4d4235313138383435
R3318,Mapsko Mount Ville,Gurgaon,https://www.magicbricks.com/mapsko-mount-ville-sector-79-gurgaon-pdpid-4d4235303238323130
R4234,Anshul Ela,Pune North,https://www.magicbricks.com/anshul-ela-moshi-pune-pdpid-4d4235303233373735
R5126,Sterling Villa Grande,Bangalore East,https://www.magicbricks.com/sterling-villa-grande-whitefield-bangalore-pdpid-4d4235303037303232
R6936,Sheth Vasant Lawns,Thane,https://www.magicbricks.com/sheth-vasant-lawns-majiwada-thane-pdpid-4d4235303337373635
r414538,ASBL Loft,Hyderabad,https://www.magicbricks.com/asbl-loft-puppalaguda-hyderabad-pdpid-4d4235343136373935
r426929,Green Edge Signature,Bangalore East,https://www.magicbricks.com/green-edge-signature-varthur-bangalore-pdpid-4d4235343232323731
r396799,Keya Around The Life,Bangalore East,https://www.magicbricks.com/keya-around-the-life-whitefield-bangalore-pdpid-4d4235333334313831
r435870,RK Vaishnavi Icon,Navi Mumbai,https://www.magicbricks.com/rk-vaishnavi-hill-view-karanjade-navi-mumbai-pdpid-4d4235313630343733
r423843,Shree Venkatesh Laurel,Pune Central,https://www.magicbricks.com/shree-venkatesh-laurel-shivajinagar-pune-pdpid-4d4235343139393639
r406892,Nirala Trio,Greater Noida,https://www.magicbricks.com/nirala-trio-sector-2-greater-noida-pdpid-4d4235343138363637
r5518,Magnolias Neelkanth Greens,Thane,https://www.magicbricks.com/neelkanth-magnolias-neelkanth-greens-manpada-thane-west-thane-pdpid-4d4235303235343137
r382144,Lodha Codename Premier,Thane Outskirts,https://www.magicbricks.com/lodha-codename-premier-dombivli-east-beyond-thane-pdpid-4d4235333139353333
r422247,Winsome Icon,Patna,https://www.magicbricks.com/winsome-icon-danapur-patna-pdpid-4d4235343232373037
r428106,Rishi Ventoso Phase 2,Kolkata North,https://www.magicbricks.com/rishi-ventoso-phase-2-madhyam-gram-kolkata-pdpid-4d4235343230383739
r411351,Krishna Bai Residency,Hyderabad,https://www.magicbricks.com/krishna-bai-residency-boduppal-hyderabad-pdpid-4d4235333836303333
r1350,Puri Diplomatic Greens,Gurgaon,https://www.magicbricks.com/puri-diplomatic-greens-sector-111-gurgaon-pdpid-4d4235303139333432
r418742,Abhee Celestial City,Bangalore East,https://www.magicbricks.com/abhee-celestial-city-sarjapur-road-bangalore-pdpid-4d4235343137383235
r413922,Deb Parnasree Paradise,Kolkata South,https://www.magicbricks.com/radha-apartment-parnasree-pally-parnasree-kolkata-pdpid-4d4235323131313333
r423221,JRD Vistara Green Villas,Coimbatore,https://www.magicbricks.com/jrd-vistara-green-villas-kovai-pudur-coimbatore-pdpid-4d4235343139323739
r432515,Sai Green City,Coimbatore,https://www.magicbricks.com/sai-greens-city-kovilpalayam-coimbatore-pdpid-4d4235313333313735
r430177,Dhyanam Villas,Udaipur,https://www.magicbricks.com/dhyanam-villas-debari-udaipur-pdpid-4d4235343139313831
r337581,Praneeth Pranav Townsquare,Hyderabad,https://www.magicbricks.com/praneeth-pranav-town-square-bachupally-hyderabad-pdpid-4d4235313838393432
r385165,Sukhii Ubuntu,Hyderabad,https://www.magicbricks.com/sukhii-ubuntu-puppalaguda-hyderabad-pdpid-4d4235333236313131
r383034,GM Meena Galaxy,Kolkata North,https://www.magicbricks.com/gm-meena-galaxy-beleghata-kolkata-pdpid-4d4235333237383137
r30998,The Presidential Tower,Bangalore West,https://www.magicbricks.com/golden-gate-the-presidential-tower-yeswanthpur-bangalore-pdpid-4d4235303734323339
r374132,Cybercity Westbrook,Hyderabad,https://www.magicbricks.com/cybercity-westbrook-kokapet-hyderabad-pdpid-4d4235303539333037
r433770,Jain Pramukh Samriddhi Towers,Hyderabad,https://www.magicbricks.com/jain-pramukh-samriddhi-towers-satamrai-hyderabad-pdpid-4d4235343234313333
r389901,CI Grand,Bhopal,https://www.magicbricks.com/ci-grand-kolar-road-bhopal-pdpid-4d4235333436383437
r412235,Symphony Proxima,Kolkata South,https://www.magicbricks.com/symphony-proxima-kamalgazi-kolkata-pdpid-4d4235343136383133
r404561,Etha Su Casa Valley,Kolkata South,https://www.magicbricks.com/su-casa-valley-rajpur-kolkata-pdpid-4d4235333932323837
r429430,ASKG Heights II,Jaipur,https://www.magicbricks.com/askg-heights-ii-mohanpura-jaipur-pdpid-4d4235343233313437
r406102,Dream City,Patna,https://www.magicbricks.com/dream-city-mainpura-patna-pdpid-4d4235323231373031
r416824,Narayan Green Vistas,Vadodara,https://www.magicbricks.com/narayan-green-vistas-sama-savli-road-vadodara-pdpid-4d4235343137343133
r391991,Theme Imperial,Hyderabad,https://www.magicbricks.com/theme-imperial-attapur-hyderabad-pdpid-4d4235333334313337
r389235,Vajra The Royal Park,Hyderabad,https://www.magicbricks.com/vajra-the-royal-park-bowrampet-hyderabad-pdpid-4d4235333236303439
r328265,Today Global Anandam,Navi Mumbai,https://www.magicbricks.com/today-global-anandam-kharghar-navi-mumbai-pdpid-4d4235313233333037
r380681,Lodha Woods,Western Mumbai,https://www.magicbricks.com/lodha-woods-kandivali-east-mumbai-pdpid-4d4235333138353331
r421461,Vanshdeep Vision 204,Jaipur,https://www.magicbricks.com/vanshdeep-vision-204-jagatpura-jaipur-pdpid-4d4235343138363537
r420375,Sri Sai Residency,Lucknow,https://www.magicbricks.com/sai-residency-faizabad-road-lucknow-pdpid-4d4235303330323630
r430082,Euphoria in The East,Bangalore East,https://www.magicbricks.com/euphoria-in-the-east-whitefield-bangalore-pdpid-4d4235343232353939
r407176,The Blue,Ghaziabad,https://www.magicbricks.com/t&t-the-blue-siddhartha-vihar-ghaziabad-pdpid-4d4235343138393935
r135659,North East County by Bhashyam,Hyderabad,https://www.magicbricks.com/north-east-county-rudraram-hyderabad-pdpid-4d4235303537353132
r406639,Oblong Vega 4,Chennai North,https://www.magicbricks.com/oblong-polaris-mogappair-east-chennai-pdpid-4d4235343235313033
r351267,Nirmal Landmark,Hyderabad,https://www.magicbricks.com/nirmal-landmark-ramanthapur-hyderabad-pdpid-4d4235323931343635
r436841,Navanaami Courtyard Of Life,Bangalore East,https://www.magicbricks.com/navanaami-courtyard-of-life-sarjapur-road-bangalore-pdpid-4d4235343234383237
r399106,Arihant One,Greater Noida,https://www.magicbricks.com/arihant-one-noida-extension-greater-noida-pdpid-4d4235333930343039
r269167,Godrej Golf Links Evoke Villas,Greater Noida,https://www.magicbricks.com/godrej-golf-links-sector-27-greater-noida-pdpid-4d4235303935343433
r430666,Aaradhya AG Heights 2,Jaipur,https://www.magicbricks.com/ag-heights-ii-narayanpuri-jaipur-pdpid-4d4235343233313439
r378890,Green Field Diamond Avenue,Coimbatore,https://www.magicbricks.com/greenfield-diamond-avenue-pattanam-coimbatore-pdpid-4d4235333333373739
r403674,Leverage Green Heights,Nagpur,https://www.magicbricks.com/leverage-green-heights-shankarpur-nagpur-pdpid-4d4235343038373333
r420678,Urban Sereno,Bhubaneswar,https://www.magicbricks.com/urban-sereno-gothapatna-bhubaneswar-pdpid-4d4235343138353735
r435798,Aarna Antica,Vadodara,https://www.magicbricks.com/darshanam-antica-manjalpur-vadodara-pdpid-4d4235303730383431
r425149,Panchnai Aura,Siliguri,https://www.magicbricks.com/sbm-aura-salbari-siliguri-pdpid-4d4235323438363535
r392746,Mahaveer Empire,Navi Mumbai,https://www.magicbricks.com/millennium-mahaveer-empire-taloja-navi-mumbai-pdpid-4d4235333333313431
r368704,Ashtvinayak Uptown,Ahmedabad North,https://www.magicbricks.com/the-cbd-sardar-patel-ring-road-ahmedabad-pdpid-4d4235323836343637
r421530,DS Max Sista Grand,Bangalore South,https://www.magicbricks.com/ds-max-sista-grand-uttarahalli-main-road-bangalore-pdpid-4d4235343138313833
r433760,Nand Yashoda Highrise,Nagpur,https://www.magicbricks.com/nand-yashoda-highrrise-narsala-nagpur-pdpid-4d4235343234313239
r379578,Merlion Galaxia,Hyderabad,https://www.magicbricks.com/merlion-galaxia-pragathi-nagar-hyderabad-pdpid-4d4235333039313933
r347957,Indis Viva City,Hyderabad,https://www.magicbricks.com/indis-viva-city-kondapur-hyderabad-pdpid-4d4235313332313933
r420337,Silverpeak Panihati Pride,Kolkata North,https://www.magicbricks.com/silverpeak-panihati-pride-barrackpore-trunk-road-kolkata-pdpid-4d4235343138343333
r395316,Perfect Royal vistas,Kolkata South,https://www.magicbricks.com/perfect-royal-aura-rajarhat-kolkata-pdpid-4d4235343137393737
r427795,Sree Balajis Pearl,Visakhapatnam,https://www.magicbricks.com/sree-balaji-arcade-kurmannapalem-visakhapatnam-pdpid-4d4235333333323935
r409559,Nirman Vistaa,Kolkata East,https://www.magicbricks.com/nirman-greens-rajarhat-main-road-kolkata-pdpid-4d4235313033363339
r394298,Abhinav Pebbles Greenfields,Pune West,https://www.magicbricks.com/abhinav-pebbles-greenfield-tathawade-pune-pdpid-4d4235333332393337
r307145,Hari Ashray Nagar,Haridwar,https://www.magicbricks.com/hari-ashray-nagar-patanjali-haridwar-pdpid-4d4235313236323233
r402494,Concorde Equity,Kolar,https://www.magicbricks.com/concorde-equity-malur-kolar-pdpid-4d4235333933323133
r398215,EIPL Corner Stone,Hyderabad,https://www.magicbricks.com/eipl-cornerstone-puppalaguda-hyderabad-pdpid-4d4235333932313831
r385044,Tilottama Natural City,Kolkata North,https://www.magicbricks.com/tilottama-natural-city-madhyam-gram-kolkata-pdpid-4d4235333333303735
r426835,Tricity Aspire,Navi Mumbai,https://www.magicbricks.com/tricity-aspire-kharghar-navi-mumbai-pdpid-4d4235343231323739
r260992,Bhardwaj Sai Villas and Apartments,Raipur,https://www.magicbricks.com/sai-villas-classic-kumhari-raipur-pdpid-4d4235333330323039
