XID,Project Name,City,Squareyards.com Link
r410288,Samaira Opulence,Beyond Mira Road,https://www.squareyards.com/palghar-residential-property/nine-sk-heights/200062/project
r28996,The Gran Carmen Address,Bangalore East,https://www.squareyards.com/bangalore-residential-property/the-address-maker-the-gran-carmen-address/1579/project
r398605,Shiva Motia Aero Greens,Mohali,https://www.squareyards.com/zirakpur-residential-property/motia-aerogreens/251341/project
r270701,Migsun Roof,Ghaziabad,https://www.squareyards.com/sale/1-bhk-flat-in-migsun-roof-ghaziabad
r70252,Forum Atmosphere,Kolkata South,https://www.squareyards.com/kolkata-residential-property/forum-atmosphere/7442/project
r398973,Prayosha Bliss,Surat,https://www.squareyards.com/sale/1-bhk-flat-in-patel-prayosha-pramukh-sadan-thane
r379,Ekta Meadows,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/ekta-meadows/25967/project
r74653,Qualitas Garden,Navi Mumbai,https://www.squareyards.com/sale/resale-properties-in-qualitas-gardens-navi-mumbai
r770,Golf City,Noida,https://www.squareyards.com/noida-residential-property/gardenia-golf-city/745/project
r245877,Raunak Centrum,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/raunak-centrum/26791/project
r45158,Shrachi Greenwood Nest,Kolkata East,https://www.squareyards.com/sale/resale-properties-in-shrachi-greenwood-nest-kolkata
r265193,Immensa by Kalpataru,Thane,https://www.squareyards.com/thane-residential-property/kalpataru-immensa/8552/project
r239030,Neelkanth Pride,Navi Mumbai,https://www.squareyards.com/sale/resale-properties-in-neelkanth-pride-navi-mumbai
r428901,Nityanta,Surat,Not Found
r399369,Peninsula AshokVann,Pune West,https://www.squareyards.com/pune-residential-property/peninsula-ashok-vistas/324807/project
r402541,SIS Golden Gate,Chennai South,https://www.squareyards.com/chennai-residential-property/sis-queenstown/8375/project
r334105,Bollineni Astra,Bangalore North,https://www.squareyards.com/projects-by-bscpl-infrastructure-in-bangalore
r327689,Raj Akshay,Mira Bhayandar,https://www.squareyards.com/thane-residential-property/raj-heritage-1/102736/project
r766,K Raheja Vivarea,Bangalore South,https://www.squareyards.com/bangalore-residential-property/k-raheja-vivarea-bangalore/14242/project
r5012,Gulshan Bellina,Greater Noida,https://www.squareyards.com/sale/resale-properties-in-gulshan-bellina-greater-noida
r33202,SD Alpine,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/sd-alpine-tower/151530/project
r352115,Godrej Exquisite,Thane,https://www.squareyards.com/sale/resale-properties-in-godrej-exquisite-thane
r19,Emaar MGF The Palm Drive,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/emaar-mgf-the-palm-drive-studios/20996/project
r12780,Mahalaxmi Apartment,Dwarka Delhi,https://www.squareyards.com/sale/4-bhk-for-sale-in-mahalaxmi-mumbai
r180383,M2K County,Dharuhera,https://www.squareyards.com/sale/plots-for-sale-in-dharuhera
r261582,Incor One City,Hyderabad,https://www.squareyards.com/rent/2-bhk-flat-in-incor-one-city-hyderabad
r1395,Malpani Greens,Pune West,https://www.squareyards.com/sale/resale-properties-in-malpani-greens-pune
r427008,Associate Lavender Greens,Palwal,https://www.squareyards.com/sale/property-for-sale-in-palwal
r367110,Godrej Boulevard,Pune East,https://www.squareyards.com/pune-residential-property/godrej-boulevard/30545/project
r416851,Goodwill Metropolis East,Pune East,https://www.squareyards.com/sale/2-bhk-flat-in-choice-goodwill-metropolis-west-pune
r316599,Godrej Golf Meadows,Navi Mumbai,https://www.squareyards.com/rent/property-for-rent-in-godrej-golf-meadows-navi-mumbai
r399785,Godrej Ananda Phase 2,Bangalore North,https://www.squareyards.com/bangalore-residential-property/godrej-ananda/103923/project
r436909,Urban Land Garden City,Thiruvallur,https://www.squareyards.com/sale/plots-for-sale-in-tiruvallur-chennai
r412120,JSB Nakshatra Aazstha,Beyond Mira Road,https://www.squareyards.com/palghar-residential-property/jsb-nakshatra-aarambh/102753/project
r166679,DLF City Phase 1,Gurgaon,https://www.squareyards.com/rent/1-bhk-for-rent-in-dlf-phase-i-gurgaon
r371035,Runwal Avenue,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/runwal-avenue/139023/project
r342287,Sukhwani Hermosa Casa,Pune East,https://www.squareyards.com/pune-residential-property/sukhwani-hermosa-casa/30496/project
r262734,Kolte Patil Western Avenue,Pune West,https://www.squareyards.com/rent/2-bhk-flat-in-kolte-patil-western-avenue-pune
r35576,Mayfair Hillcrest,Central Mumbai,https://www.squareyards.com/rent/property-for-rent-in-mayfair-hillcrest-mumbai
r134469,Palm Village,Mohali,https://www.squareyards.com/projects-in-mohali-sector-126-chandigarh
r325927,Sonigara Presidency,Pune West,https://www.squareyards.com/rent/property-for-rent-in-sonigara-presidency-pune
r390484,Malles Adhika,Chennai South,https://www.squareyards.com/chennai-residential-property/pearl-krishna/76262/project
r419960,Experio Platinum Mansionz,Navi Mumbai,https://www.squareyards.com/navi-mumbai-residential-property/experio-platinum-westwoods/230008/project
r112449,Pumarth Meadows,Indore,Not Found
r380094,Antariksh Avalon,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/antariksh-avalon/113042/project
r137365,Om Satyam Apartment,Dwarka Delhi,https://www.squareyards.com/sale/3-bhk-for-sale-in-sector-8-dwarka-delhi
r409503,Northview Homez,Chandigarh,https://www.squareyards.com/under-construction-projects-in-zirakpur
r266322,Paradigm Ariana Residency,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/paradigm-ariana-residency/9256/project
r2624,Choice Ambe Shraddha,Navi Mumbai,https://www.squareyards.com/sale/2-bhk-for-sale-near-mahalaxmi-mall-kamothe-in-navi-mumbai
r255405,Shree Krishna Sentosa Pride,Pune West,https://www.squareyards.com/pune-residential-property/surya-skies/23742/project
r419326,Mighty Hills,Rajahmundry,https://www.squareyards.com/projects-by-mighty-homes-in-bangalore
r12352,Chitrakoot Dham Apartments,Dwarka Delhi,https://www.squareyards.com/sale/resale-properties-in-bank-vihar-apartments-delhi
r317309,Kavisha Urbania,Ahmedabad West,https://www.squareyards.com/ahmedabad-residential-property/kavisha-the-canvas/244703/project/floor-plans
r33394,Goldfinger Avenir,Pune West,https://www.squareyards.com/pune-residential-property/gk-atlanta-phase-i/22479/project
r27924,Lunkad Amazon,Pune East,https://www.squareyards.com/sale/resale-properties-in-lunkad-amazon-pune
r27704,Nandan Inspera,Pune West,https://www.squareyards.com/sale/resale-properties-in-nandan-inspera-pune
r20370,Nexus Hyde Park Residency,Thane,https://www.squareyards.com/sale/resale-properties-in-nexus-hyde-park-residency-thane
r324367,Vijay Raja Exurb,Chennai South,https://www.squareyards.com/projects-in-thiruporur-chennai
r435877,Saras Icon,Navi Mumbai,https://www.squareyards.com/navi-mumbai-residential-property/saras-icon/324106/project
r397721,Presidency Mayfair Highlands,Dehradun,https://www.squareyards.com/rent/pg-in-dehradun-under-10-thousand-for-rent
r424109,Kolte Patil Lakeside 24,Bangalore North,https://www.squareyards.com/bangalore-residential-property/kolte-patil-lakeside-24/245818/project
r12110,Shiv Shakti Apartments,Dwarka Delhi,https://www.squareyards.com/sale/3-bhk-for-sale-in-sector-10-dwarka-delhi
r31024,Nyati Iris,Pune South,https://www.squareyards.com/sale/resale-properties-in-nyati-iris-pune
r929,Runwal Garden City,Thane,https://www.squareyards.com/thane-residential-property/runwal-garden-city/2894/project
r367844,Merlin The Fourth,Kolkata East,https://www.squareyards.com/kolkata-residential-property/merlin-5th-avenue/8472/project
r244875,Habitech Panchtatva,Greater Noida,https://www.squareyards.com/rent/property-for-rent-in-habitech-panch-tatva-greater-noida
r9902,Ratan Prestige,Pune East,https://www.squareyards.com/sale/resale-properties-in-nirmiti-25-east-pune
r19406,Swastik Park CHS,Thane,https://www.squareyards.com/sale/resale-properties-in-swastik-park-chs-thane
r382646,PIV Ayaan,Ahmedabad West,https://www.squareyards.com/sale/4-bhk-for-sale-in-ahmedabad
r177877,RWA Pamposh Enclave,South Delhi,https://www.squareyards.com/sale/property-for-sale-in-pamposh-enclave-delhi
r64572,Century Sports Village,Bangalore North,https://www.squareyards.com/bangalore-residential-property/century-sports-village/18987/project
r8688,Paradise Sai Solitaire,Navi Mumbai,https://www.squareyards.com/sale/resale-properties-in-paradise-sai-solitaire-navi-mumbai
r1056,Lodha Aurum Grande,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/lodha-aurum-grande/3019/project
r79866,Bhoomis Spring Town,Pune South,https://www.squareyards.com/sale/resale-properties-in-nyati-erica-pune
r20374,Kabra Shubharambh CHS,Thane,https://www.squareyards.com/sale/2-bhk-flat-in-shubharambh-complex-thane
r68468,Vasudev Sky High,Mira Bhayandar,https://www.squareyards.com/rent/1-bhk-flat-in-vasudev-sky-high-mumbai
r138547,Bansal Homes,Faridabad,https://www.squareyards.com/sale/4-bhk-for-sale-in-green-fields-colony-faridabad
r290423,Sahu City,Lucknow,https://www.squareyards.com/sale/resale-properties-in-sahu-city-lucknow
r196091,Ansal Villas,South Delhi,https://www.squareyards.com/sale/5-bhk-villas-in-south-delhi-delhi-for-sale
r178917,DMP Apartments,Dwarka Delhi,https://www.squareyards.com/resale-4-bhk-study-room-2200-sq-ft-apartment-in-guru-apartment/6818566
r1013,Tulip Violet,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/tulip-violet/395/project
r397520,Darshan  Paton Towers,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/darshan-phoenix-tower/28357/project
r27774,Goel Ganga Orchard,Pune East,https://www.squareyards.com/pune-residential-property/goel-ganga-orchard/2205/project
r43768,Sumit Greendale,Beyond Mira Road,https://www.squareyards.com/palghar-residential-property/sumit-greendale/6837/project
r347361,Romell Orbis,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/romell-orbis/113102/project
r413780,Kanifnath Royal KP Stellar,Pune South,https://www.squareyards.com/sale/resale-properties-in-marvel-isola-pune
r185219,Lansum Etania,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/lansum-etania/12729/project
r271257,Megh Mani,Kolkata South,https://www.squareyards.com/sale/property-for-sale-near-acropolis-mall-east-kolkata-township-in-kolkata
r246361,Vastukalp The Onyx,Pune West,https://www.squareyards.com/pune-residential-property/essen-shonest-towers/24015/project
r430769,Devika Aero Cidade,Vasco Da Gama,https://www.squareyards.com/sale/plots-for-sale-in-dabolim-goa
r28150,CGHS Sahara Apartment,Dwarka Delhi,https://www.squareyards.com/sale/3-bhk-for-sale-in-dwarka-delhi
r381902,Vinayak Vaastu Apartment,Agartala,https://www.squareyards.com/mumbai-residential-property/vinayak-apartment-andheri/120909/project/photos
r314387,VJ YNC Yashwin Nuovocentro,Pune West,https://www.squareyards.com/pune-residential-property/vj-yashwin-nuovo-centro/144161/project
r12318,Agarwal Aditya Mega City,Ghaziabad,https://www.squareyards.com/ghaziabad-residential-property/aditya-mega-city/1272/project
r65928,Hiranandani Glen Ridge,Central Mumbai,https://www.squareyards.com/sale/resale-properties-in-hiranandani-gardens-glen-ridge-mumbai
r279801,Maple Aapla Ghar Moshi Annex,Pune North,https://www.squareyards.com/affordable-projects-in-nighoje-pune
r266443,Siddhi Highland Springs,Thane,https://www.squareyards.com/rent/property-for-rent-in-siddhi-highland-springs-thane
r338375,Silver Gracia,Pune West,https://www.squareyards.com/rent/property-for-rent-in-rohan-silver-gracia-pune
r390018,Neelkanth Darshan,Navi Mumbai,https://www.squareyards.com/sale/resale-properties-in-neelkanth-darshan-kharghar-navi-mumbai
r373398,Sushma Belleza,Chandigarh,https://www.squareyards.com/sale/3-bhk-flat-in-sushma-belleza-zirakpur
r12826,DDA Pink Apartments,Dwarka Delhi,https://www.squareyards.com/sale/apartments-for-sale-in-delhi
r388,Arihant Anaya,Navi Mumbai,https://www.squareyards.com/resale-2-bhk-1100-sq-ft-apartment-in-arihant-anaya/7800736
r123171,Lodha Palava Downtown,Thane Outskirts,https://www.squareyards.com/thane-residential-property/lodha-palava-codename-epic/65322/project
r28146,DDA Samridhi Apartment,Dwarka Delhi,https://www.squareyards.com/rent/apartments-for-rent-in-dwarka-delhi
r39282,Konnark Shree Krishna Paradise,Navi Mumbai,https://www.squareyards.com/projects-by-konnark-in-navi-mumbai
r347399,Purva Aspire,Pune West,https://www.squareyards.com/ready-to-move-projects-in-bavdhan-pune
r302479,Guru Punvaanii EKA,Bangalore South,https://www.squareyards.com/bangalore-residential-property/guru-punvaanii-eka/103019/project
r40080,Kanakia Rainforest,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/kanakia-rainforest/103117/project
r246769,Balaji Garden CHS,Navi Mumbai,https://www.squareyards.com/sale/resale-properties-in-balaji-garden-chs-navi-mumbai
r395001,Vishwanath Maher Homes 5,Ahmedabad West,https://www.squareyards.com/ahmedabad-residential-property/vishwanath-sarathya-west/246510/project
r256209,Suncity Avenue 102,Gurgaon,https://www.squareyards.com/sale/resale-properties-in-suncity-avenue-102-gurgaon
r28288,Omaxe R2,Lucknow,https://www.squareyards.com/rent/property-for-rent-in-omaxe-r2-lucknow
r86005,Cloud 9,Ahmedabad West,https://www.squareyards.com/sale/apartments-for-sale-in-satellite-ahmedabad
r23990,Gaur Atulyam,Greater Noida,https://www.squareyards.com/sale/resale-properties-in-gaur-atulyam-greater-noida
r27888,Siddharth Geetanjali Heights,Navi Mumbai,https://www.squareyards.com/sale/resale-properties-in-siddharth-geetanjali-heights-navi-mumbai
r420,Arihant Arham,Navi Mumbai,https://www.squareyards.com/sale/villas-for-sale-in-old-panvel-navi-mumbai
r426757,Swamini Heights,Navi Mumbai,https://www.squareyards.com/shree-swami-samarth-developers-projects/2355/builder
r44200,Nanded Madhuvanti,Pune South,https://www.squareyards.com/sale/2-bhk-for-sale-in-nanded-pune
r61289,Motera CHS,Ahmedabad North,https://www.squareyards.com/projects-in-paldi-ahmedabad
r8150,JP Decks,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/jp-decks/5392/project
r80334,Valencia Apartment,South Mumbai,https://www.squareyards.com/mumbai-residential-property/rubberwala-valencia/6590/project
r324,Lanco Hills Apartments,Hyderabad,https://www.squareyards.com/sale/4-bhk-flat-in-lanco-hills-apartments-hyderabad
r89023,Global Precioso,Pune East,https://www.squareyards.com/projects-by-global-group-in-pune
r420048,Riviera Palacio,Ahmedabad West,https://www.squareyards.com/ahmedabad-residential-property/goyal-riviera-palacio/246779/project
r382679,BPTP Green Oaks,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/bptp-green-oaks/113881/project
r58078,Tharwani Heights,Navi Mumbai,https://www.squareyards.com/sale/resale-properties-in-tharwani-rosewood-heights-navi-mumbai
r325579,JP North Imperia,Mira Bhayandar,https://www.squareyards.com/mumbai-residential-property/jp-north-imperia-tower-2/149577/project/floor-plans
r10426,Tharwani Vedant Millenia,Thane Outskirts,https://www.squareyards.com/projects-by-tharwani-in-thane
r413413,Greenwoods,Mohali,https://www.squareyards.com/bangalore-residential-property/aasara-greenwoods/236310/project/brochure
r331671,Godrej Nurture,Pune North,https://www.squareyards.com/pune-residential-property/godrej-nurture-pune/10588/project
r245425,Rishabh Cloud 9 Towers,Ghaziabad,https://www.squareyards.com/ghaziabad-residential-property/rishabh-cloud-9/30535/project
r8858,Hubtown Seasons,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/hubtown-rising-city-atlanta-heights/100796/project
r28922,Parsvnath Green Ville,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/parsvnath-green-ville/500/project
r389974,Aashray Aurum,Ahmedabad West,https://www.squareyards.com/new-projects-in-rajkot
r328885,VTP Leonara,Pune West,https://www.squareyards.com/pune-residential-property/vtp-leonara-building-c-and-f/11255/project
r18914,Sai Sahawas CHS,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/camron-height/62007/project
