XID,Project Name,City,Squareyards.com Link
r418325,Nakshatra Green,Lucknow,https://www.squareyards.com/lucknow-residential-property/nakshatra-green/244489/project
r278613,Tridev Indraprastha,Varanasi,https://www.squareyards.com/varanasi-residential-property/tridev-indraprastha/245685/project
r392225,Shree Datta Girnar,Pune Central,https://www.squareyards.com/pune-residential-property/shree-datta-girnar/212033/project
r24028,Prestige Siesta,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/the-prestige-city/152232/project
r32040,SD The Imperial,South Mumbai,https://www.squareyards.com/mumbai-residential-property/s-d-the-imperial-edge/29069/project
r775,Dheeraj Insignia,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/dheeraj-insignia/6012/project
r272809,Sai Siddhi Sai Plaza,Thane Outskirts,https://www.squareyards.com/mumbai-residential-property/sai-siddhi-sankul/61002/project
r10548,ATS Marigold,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/ats-marigold/904/project
r16710,Hiranandani QueensGate,Bangalore South,https://www.squareyards.com/bangalore-residential-property/hiranandani-queensgate/1504/project
r273591,Shraddha Evoque,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/shraddha-evoque/58014/project
r264981,Shiv Serenity Space,Ahmedabad North,https://www.squareyards.com/hyderabad-residential-property/aparna-serenity/103924/project
r1345,Supertech Supernova,Noida,https://www.squareyards.com/noida-residential-property/supertech-supernova-spira-residency/722/project
r22810,Bombay Realty Island City Center,South Mumbai,https://www.squareyards.com/mumbai-residential-property/bombay-realty-island-city-center-icc/27830/project
r84159,Signature Global Solera,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/signature-global-solera-2/100385/project
r404574,Sumatinath Green View Apartment,Beyond Mira Road,https://www.squareyards.com/palghar-residential-property/mittal-enclave/11116/project
r413562,SDMV Elite,Bangalore South,https://www.squareyards.com/bangalore-residential-property/sdmv-elite/230437/project
r373727,Goel Ganga Asmi,Pune West,https://www.squareyards.com/pune-residential-property/goel-ganga-asmi/103559/project
r20882,Gaur City 2 14th Avenue,Greater Noida,https://www.squareyards.com/greater-noida-residential-property/gaur-city-2-14th-avenue/890/project
r107603,DTC Southern Heights,Kolkata South,https://www.squareyards.com/kolkata-residential-property/dtc-southern-heights/8594/project
r197199,Chaithanya Smaran,Bangalore East,https://www.squareyards.com/bangalore-residential-property/chaithanya-samarth/92554/project
r170709,Mantra Happy Homes,Haridwar,https://www.squareyards.com/bangalore-residential-property/vrl-happy-homes/247608/project
r8378,Brigade Golden Triangle,Bangalore East,https://www.squareyards.com/bangalore-residential-property/brigade-golden-triangle/1651/project
r12344,Balaji Apartment,Dwarka Delhi,https://www.squareyards.com/hyderabad-residential-property/balaji-nest-lb-nagar/104225/project
r393142,Mahindra Nestalgia,Pune North,https://www.squareyards.com/pune-residential-property/mahindra-nestalgia/162218/project
r403091,Goyal Riviera Prestige,Ahmedabad West,https://www.squareyards.com/ahmedabad-residential-property/goyal-riviera-prestige/228464/project
r381252,Osian One And Only Phase 1,Pune East,https://www.squareyards.com/pune-residential-property/kanchan-osian-one-and-only/113658/project
r255673,Aparna Serene Park,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/aparna-serene-park/12764/project
r438059,Premium Pleasant City,Mysore,https://www.squareyards.com/bangalore-residential-property/samruddhi-green-city-phase-2/102928/project
r425775,Kripa Elysium,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/kripa-elysium/246160/project
r309903,Lodha Crown Kolshet,Thane,https://www.squareyards.com/thane-residential-property/lodha-crown-kolshet/158815/project
r424911,Shyaswa Sarovar,Ahmedabad West,https://www.squareyards.com/ahmedabad-residential-property/kavisha-the-portrait/246051/project
r433630,Arihant Avanti Palace,Thane,https://www.squareyards.com/thane-residential-property/arihant-avanti/307509/project
r272175,ATS Pristine Golf Villas,Noida,https://www.squareyards.com/noida-residential-property/ats-pristine-golf-villas/29893/project
r277,Rohan Mithila,Pune East,https://www.squareyards.com/pune-residential-property/rohan-mithila/2251/project
r1020,Rivali Park,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/cci-rivali-park/5390/project
r78417,DNR Reflection,Bangalore East,https://www.squareyards.com/bangalore-residential-property/dnr-reflection/17576/project
r26764,Unitech Greenwood City,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/unitech-greenwood-city-apartment/20944/project
r10090,Lokhandwala Octacrest,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/lokhandwala-octacrest/26387/project
r64288,Hiranandani Heritage,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/hiranandani-heritage-tower/104217/project
r14622,Chaitanya Towers,South Mumbai,https://www.squareyards.com/mumbai-residential-property/chaitanya-tower/28198/project
r417864,Luxuria,Mira Bhayandar,https://www.squareyards.com/thane-residential-property/vihang-luxuria/235432/project
r34632,Kalpataru Avana,South Mumbai,https://www.squareyards.com/mumbai-residential-property/kalpataru-avana/2803/project
r380630,Sobha Avalon,Gandhinagar,https://www.squareyards.com/ahmedabad-residential-property/sobha-avalon/228258/project
r257195,The North Park by Adani Realty,Ahmedabad North,https://www.squareyards.com/ahmedabad-residential-property/adani-the-north-park/228896/project
r248339,Ten BKC,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/adani-ten-bkc/13655/project
r382695,Asmi Legacy,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/asmi-legacy/158104/project
r272961,SPR Highliving District,Chennai North,https://www.squareyards.com/chennai-residential-property/spr-highliving/101927/project
r8480,Wing Lucknow Greens,Lucknow,https://www.squareyards.com/lucknow-residential-property/wing-lucknow-greens-plots/48661/project
r591,Orris Carnation Residency,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/orris-carnation-residency/103/project
r267936,OHANA,Bangalore East,https://www.squareyards.com/bangalore-residential-property/white-lotus-ohana/30098/project
r266851,Dosti Desire,Thane,https://www.squareyards.com/thane-residential-property/dosti-desire/8616/project
r270895,Sowparnika Columns,Bangalore East,https://www.squareyards.com/bangalore-residential-property/sowparnika-the-columns/10233/project
r383068,SS Linden Floors,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/ss-linden/112771/project
r389945,Shaligram Felicity,Surat,https://www.squareyards.com/pune-residential-property/city-one-vezdaa/202518/project
